Date,Stock,Volatility
2019-02-12,FEDERALBNK.NS,1.934276514313235
2019-02-14,FEDERALBNK.NS,1.897208398010589
2019-02-15,FEDERALBNK.NS,2.019048872728316
2019-02-18,FEDERALBNK.NS,1.9604959154685258
2019-02-19,FEDERALBNK.NS,1.9092945419676002
2019-02-20,FEDERALBNK.NS,1.8782172096340461
2019-02-21,FEDERALBNK.NS,1.8362287523985223
2019-02-22,FEDERALBNK.NS,1.7969109081685117
2019-02-25,FEDERALBNK.NS,1.7630034518832562
2019-02-26,FEDERALBNK.NS,1.7817004307501951
2019-02-27,FEDERALBNK.NS,1.7684654795299448
2019-02-28,FEDERALBNK.NS,1.7393149776487458
2019-03-01,FEDERALBNK.NS,1.8654275039776995
2019-03-05,FEDERALBNK.NS,1.9041742849892243
2019-03-06,FEDERALBNK.NS,2.092365351695667
2019-03-07,FEDERALBNK.NS,2.090924752419551
2019-03-08,FEDERALBNK.NS,2.032843597245802
2019-03-11,FEDERALBNK.NS,1.9770842637167152
2019-03-12,FEDERALBNK.NS,2.203269940278806
2019-03-13,FEDERALBNK.NS,2.1435378194000374
2019-03-14,FEDERALBNK.NS,2.079339146646884
2019-03-15,FEDERALBNK.NS,2.039377214667749
2019-03-18,FEDERALBNK.NS,2.0146267701126
2019-03-19,FEDERALBNK.NS,1.9573676733249359
2019-03-20,FEDERALBNK.NS,2.0358417418930728
2019-03-22,FEDERALBNK.NS,2.0197619095643313
2019-03-25,FEDERALBNK.NS,2.0379212973213225
2019-03-26,FEDERALBNK.NS,2.037985319625903
2019-03-27,FEDERALBNK.NS,2.047687775064981
2019-03-28,FEDERALBNK.NS,2.0069941986039526
2019-04-01,FEDERALBNK.NS,2.012572849562086
2019-04-02,FEDERALBNK.NS,2.300119463775094
2019-04-03,FEDERALBNK.NS,2.222553590932943
2019-04-04,FEDERALBNK.NS,2.2276876670102177
2019-04-05,FEDERALBNK.NS,2.147984630533361
2019-04-08,FEDERALBNK.NS,2.293592742336842
2019-04-09,FEDERALBNK.NS,2.2510037740440767
2019-04-10,FEDERALBNK.NS,2.182350101926133
2019-04-11,FEDERALBNK.NS,2.1096467428914667
2019-04-12,FEDERALBNK.NS,2.0762948210480103
2019-04-15,FEDERALBNK.NS,2.0111937505723096
2019-04-16,FEDERALBNK.NS,1.9622629899647897
2019-04-18,FEDERALBNK.NS,1.9172150493361364
2019-04-22,FEDERALBNK.NS,1.8969688466895904
2019-04-23,FEDERALBNK.NS,1.914607616362816
2019-04-24,FEDERALBNK.NS,1.8678959288037293
2019-04-25,FEDERALBNK.NS,1.825677009545066
2019-04-26,FEDERALBNK.NS,1.7871327802000143
2019-04-30,FEDERALBNK.NS,1.7535122893541557
2019-05-02,FEDERALBNK.NS,1.9097049000647042
2019-05-03,FEDERALBNK.NS,1.9041406100678273
2019-05-06,FEDERALBNK.NS,2.07062925230809
2019-05-07,FEDERALBNK.NS,2.1027496908879306
2019-05-08,FEDERALBNK.NS,2.0710754171263273
2019-05-09,FEDERALBNK.NS,2.007000145796664
2019-05-10,FEDERALBNK.NS,1.9852398966956233
2019-05-13,FEDERALBNK.NS,1.931500612727443
2019-05-14,FEDERALBNK.NS,1.8878599415957298
2019-05-15,FEDERALBNK.NS,1.893387604343844
2019-05-16,FEDERALBNK.NS,1.8621218878375358
2019-05-17,FEDERALBNK.NS,1.820473985609724
2019-05-20,FEDERALBNK.NS,1.795736625221065
2019-05-21,FEDERALBNK.NS,2.186436052921969
2019-05-22,FEDERALBNK.NS,2.1936073970769074
2019-05-23,FEDERALBNK.NS,2.1166830645770003
2019-05-24,FEDERALBNK.NS,2.0593770543978835
2019-05-27,FEDERALBNK.NS,2.161268315501104
2019-05-28,FEDERALBNK.NS,2.160351969497927
2019-05-29,FEDERALBNK.NS,2.0915513790127576
2019-05-30,FEDERALBNK.NS,2.0248159936094265
2019-05-31,FEDERALBNK.NS,1.9668306882207292
2019-06-03,FEDERALBNK.NS,1.9236532219480735
2019-06-04,FEDERALBNK.NS,1.8748031549121225
2019-06-06,FEDERALBNK.NS,1.8310284058913004
2019-06-07,FEDERALBNK.NS,1.9227358781305712
2019-06-10,FEDERALBNK.NS,1.8843327816606361
2019-06-11,FEDERALBNK.NS,1.8450067943030477
2019-06-12,FEDERALBNK.NS,1.8712790764968186
2019-06-13,FEDERALBNK.NS,1.9243929579026036
2019-06-14,FEDERALBNK.NS,1.9119845478466058
2019-06-17,FEDERALBNK.NS,1.8738973565717467
2019-06-18,FEDERALBNK.NS,1.8300558100545732
2019-06-19,FEDERALBNK.NS,1.81660313334615
2019-06-20,FEDERALBNK.NS,1.7941968652235356
2019-06-21,FEDERALBNK.NS,1.7593059381952074
2019-06-24,FEDERALBNK.NS,1.7579332814396231
2019-06-25,FEDERALBNK.NS,1.727049860323256
2019-06-26,FEDERALBNK.NS,1.7170422719054428
2019-06-27,FEDERALBNK.NS,1.6940020145458012
2019-06-28,FEDERALBNK.NS,1.9462725191325532
2019-07-01,FEDERALBNK.NS,1.8954910521428432
2019-07-02,FEDERALBNK.NS,1.8541261404959173
2019-07-03,FEDERALBNK.NS,1.8188741029063438
2019-07-04,FEDERALBNK.NS,1.8044753299127427
2019-07-05,FEDERALBNK.NS,1.7854367052312776
2019-07-08,FEDERALBNK.NS,1.792183366686798
2019-07-09,FEDERALBNK.NS,1.8465312108188683
2019-07-10,FEDERALBNK.NS,1.846525380473869
2019-07-11,FEDERALBNK.NS,1.8441982964437797
2019-07-12,FEDERALBNK.NS,1.8084892454066583
2019-07-15,FEDERALBNK.NS,1.8014644467952023
2019-07-16,FEDERALBNK.NS,1.7678225580345628
2019-07-17,FEDERALBNK.NS,1.7386601678763949
2019-07-18,FEDERALBNK.NS,1.8376732005909466
2019-07-19,FEDERALBNK.NS,2.0719922907129185
2019-07-22,FEDERALBNK.NS,2.0104593623165505
2019-07-23,FEDERALBNK.NS,2.1346966137710366
2019-07-24,FEDERALBNK.NS,2.1051712716558253
2019-07-25,FEDERALBNK.NS,2.06292180897244
2019-07-26,FEDERALBNK.NS,2.0080643273252186
2019-07-29,FEDERALBNK.NS,2.099978577983447
2019-07-30,FEDERALBNK.NS,2.0928247233734316
2019-07-31,FEDERALBNK.NS,2.193864577501879
2019-08-01,FEDERALBNK.NS,2.1739365000721915
2019-08-02,FEDERALBNK.NS,2.260005632424632
2019-08-05,FEDERALBNK.NS,2.2747473290436573
2019-08-06,FEDERALBNK.NS,2.189934108972388
2019-08-07,FEDERALBNK.NS,2.122925949138624
2019-08-08,FEDERALBNK.NS,2.0955554976565365
2019-08-09,FEDERALBNK.NS,2.0324402704520113
2019-08-13,FEDERALBNK.NS,1.9779754752470171
2019-08-14,FEDERALBNK.NS,2.3683381173910067
2019-08-16,FEDERALBNK.NS,2.3017724451431785
2019-08-19,FEDERALBNK.NS,2.2256781867004185
2019-08-20,FEDERALBNK.NS,2.147938467549311
2019-08-21,FEDERALBNK.NS,2.098570226800762
2019-08-22,FEDERALBNK.NS,2.1845233755265268
2019-08-23,FEDERALBNK.NS,2.1898083766939584
2019-08-26,FEDERALBNK.NS,2.1145897753492164
2019-08-27,FEDERALBNK.NS,2.168249041499048
2019-08-28,FEDERALBNK.NS,2.1162159042802857
2019-08-29,FEDERALBNK.NS,2.164150476106355
2019-08-30,FEDERALBNK.NS,2.1450955361188404
2019-09-03,FEDERALBNK.NS,2.217180922596655
2019-09-04,FEDERALBNK.NS,2.1938935502219947
2019-09-05,FEDERALBNK.NS,2.1225167070589204
2019-09-06,FEDERALBNK.NS,2.0779571818386633
2019-09-09,FEDERALBNK.NS,2.1206323405258507
2019-09-11,FEDERALBNK.NS,2.259215564195911
2019-09-12,FEDERALBNK.NS,2.1839662421465436
2019-09-13,FEDERALBNK.NS,2.107999350882364
2019-09-16,FEDERALBNK.NS,2.0789539738153926
2019-09-17,FEDERALBNK.NS,2.0780978629396483
2019-09-18,FEDERALBNK.NS,2.087588461689546
2019-09-19,FEDERALBNK.NS,2.033901781513243
2019-09-20,FEDERALBNK.NS,2.005659550145017
2019-09-23,FEDERALBNK.NS,4.0179334785296845
2019-09-24,FEDERALBNK.NS,3.7969659486585825
2019-09-25,FEDERALBNK.NS,3.6116474128384324
2019-09-26,FEDERALBNK.NS,3.469422498751185
2019-09-27,FEDERALBNK.NS,3.3056098646467085
2019-09-30,FEDERALBNK.NS,3.130618120946816
2019-10-01,FEDERALBNK.NS,3.106432600340755
2019-10-03,FEDERALBNK.NS,3.050234772006679
2019-10-04,FEDERALBNK.NS,2.910649515843389
2019-10-07,FEDERALBNK.NS,2.915713282900657
2019-10-09,FEDERALBNK.NS,2.7871523371022673
2019-10-10,FEDERALBNK.NS,2.67078038375986
2019-10-11,FEDERALBNK.NS,2.599200548570477
2019-10-14,FEDERALBNK.NS,2.4851815428842707
2019-10-15,FEDERALBNK.NS,2.3994001259838265
2019-10-16,FEDERALBNK.NS,2.3583350908101317
2019-10-17,FEDERALBNK.NS,2.419122157495377
2019-10-18,FEDERALBNK.NS,2.4077738521699046
2019-10-22,FEDERALBNK.NS,2.3139766149419887
2019-10-23,FEDERALBNK.NS,2.231216523434991
2019-10-24,FEDERALBNK.NS,2.1529149702999884
2019-10-25,FEDERALBNK.NS,2.207644305115189
2019-10-27,FEDERALBNK.NS,2.1454713652468524
2019-10-29,FEDERALBNK.NS,2.0804770631633844
2019-10-30,FEDERALBNK.NS,2.050400752834755
2019-10-31,FEDERALBNK.NS,1.9882194783432023
2019-11-01,FEDERALBNK.NS,2.004203412890079
2019-11-04,FEDERALBNK.NS,2.0605506031122984
2019-11-05,FEDERALBNK.NS,2.1122121047802374
2019-11-06,FEDERALBNK.NS,2.368841025373672
2019-11-07,FEDERALBNK.NS,2.2750701709244696
2019-11-08,FEDERALBNK.NS,2.198533249956638
2019-11-11,FEDERALBNK.NS,2.198816817865347
2019-11-13,FEDERALBNK.NS,2.1417353659539597
2019-11-14,FEDERALBNK.NS,2.0805235705644627
2019-11-15,FEDERALBNK.NS,2.1001506511881085
2019-11-18,FEDERALBNK.NS,2.0342544565922283
2019-11-19,FEDERALBNK.NS,2.121934639802438
2019-11-20,FEDERALBNK.NS,2.068832884698614
2019-11-21,FEDERALBNK.NS,2.0158920431767147
2019-11-22,FEDERALBNK.NS,1.9736554176185788
2019-11-25,FEDERALBNK.NS,1.9194454310493956
2019-11-26,FEDERALBNK.NS,1.9316280803551613
2019-11-27,FEDERALBNK.NS,1.9628940955769443
2019-11-28,FEDERALBNK.NS,1.9111951394223945
2019-11-29,FEDERALBNK.NS,2.1164784043465183
2019-12-02,FEDERALBNK.NS,2.1316363468391915
2019-12-03,FEDERALBNK.NS,2.121697454901399
2019-12-04,FEDERALBNK.NS,2.084053898320059
2019-12-05,FEDERALBNK.NS,2.0844085464647706
2019-12-06,FEDERALBNK.NS,2.0506075990814154
2019-12-09,FEDERALBNK.NS,2.143388217840878
2019-12-10,FEDERALBNK.NS,2.0714573500124565
2019-12-11,FEDERALBNK.NS,2.0190574227827067
2019-12-12,FEDERALBNK.NS,1.9654208888666507
2019-12-13,FEDERALBNK.NS,1.940587751916754
2019-12-16,FEDERALBNK.NS,1.9497976741678253
2019-12-17,FEDERALBNK.NS,1.9222630919920174
2019-12-18,FEDERALBNK.NS,1.8735286577411137
2019-12-19,FEDERALBNK.NS,1.8297145675720201
2019-12-20,FEDERALBNK.NS,1.8007370272602454
2019-12-23,FEDERALBNK.NS,1.778388998618308
2019-12-24,FEDERALBNK.NS,1.814623104489446
2019-12-26,FEDERALBNK.NS,1.779978579542084
2019-12-27,FEDERALBNK.NS,1.7466960125015931
2019-12-30,FEDERALBNK.NS,1.874599799133399
2019-12-31,FEDERALBNK.NS,1.8430619766930496
2020-01-01,FEDERALBNK.NS,1.8051844548710465
2020-01-02,FEDERALBNK.NS,1.7791637316819287
2020-01-03,FEDERALBNK.NS,2.00181913900036
2020-01-06,FEDERALBNK.NS,1.9875317429285793
2020-01-07,FEDERALBNK.NS,2.2461264871506517
2020-01-08,FEDERALBNK.NS,2.1642574660691825
2020-01-09,FEDERALBNK.NS,2.096726691533896
2020-01-10,FEDERALBNK.NS,2.167619434261504
2020-01-13,FEDERALBNK.NS,2.113578111766212
2020-01-14,FEDERALBNK.NS,2.069523015210804
2020-01-15,FEDERALBNK.NS,2.025344249573397
2020-01-16,FEDERALBNK.NS,1.9673851810093712
2020-01-17,FEDERALBNK.NS,1.9768943976088094
2020-01-20,FEDERALBNK.NS,1.9680937190828225
2020-01-21,FEDERALBNK.NS,1.9955899767330727
2020-01-22,FEDERALBNK.NS,1.948002310452404
2020-01-23,FEDERALBNK.NS,1.9166401527544614
2020-01-24,FEDERALBNK.NS,1.875165889517988
2020-01-27,FEDERALBNK.NS,1.8675398009880337
2020-01-28,FEDERALBNK.NS,1.829781994198632
2020-01-29,FEDERALBNK.NS,1.7963159486027105
2020-01-30,FEDERALBNK.NS,1.7691058572296714
2020-01-31,FEDERALBNK.NS,1.8228199285242428
2020-02-03,FEDERALBNK.NS,1.8552478787022213
2020-02-04,FEDERALBNK.NS,2.01805993674703
2020-02-05,FEDERALBNK.NS,1.99008933205198
2020-02-06,FEDERALBNK.NS,1.9529479088107846
2020-02-07,FEDERALBNK.NS,1.9478057539576517
2020-02-10,FEDERALBNK.NS,1.9371410968464746
2020-02-11,FEDERALBNK.NS,1.9258929778941694
2020-02-12,FEDERALBNK.NS,1.8776952607529105
2020-02-13,FEDERALBNK.NS,1.8344033939811106
2020-02-14,FEDERALBNK.NS,1.8369745371551065
2020-02-17,FEDERALBNK.NS,1.9088619005626908
2020-02-18,FEDERALBNK.NS,2.046675711359719
2020-02-19,FEDERALBNK.NS,2.157444848722042
2020-02-20,FEDERALBNK.NS,2.2252777713251835
2020-02-24,FEDERALBNK.NS,2.3237392206511576
2020-02-25,FEDERALBNK.NS,2.2540642282973864
2020-02-26,FEDERALBNK.NS,2.1745968477257858
2020-02-27,FEDERALBNK.NS,2.147669918051441
2020-02-28,FEDERALBNK.NS,2.3562191222222526
2020-03-02,FEDERALBNK.NS,2.4393509689298245
2020-03-03,FEDERALBNK.NS,2.537584510334954
2020-03-04,FEDERALBNK.NS,2.476733628253963
2020-03-05,FEDERALBNK.NS,2.4014151757264477
2020-03-06,FEDERALBNK.NS,2.3078912781537424
2020-03-09,FEDERALBNK.NS,2.4472875270046526
2020-03-11,FEDERALBNK.NS,3.3450940954225463
2020-03-12,FEDERALBNK.NS,3.219709964313523
2020-03-13,FEDERALBNK.NS,4.316007388732071
2020-03-16,FEDERALBNK.NS,4.609587647489751
2020-03-17,FEDERALBNK.NS,4.813553974566122
2020-03-18,FEDERALBNK.NS,4.954446542124818
2020-03-19,FEDERALBNK.NS,5.00785763680897
2020-03-20,FEDERALBNK.NS,4.793868657806594
2020-03-23,FEDERALBNK.NS,4.50864059554239
2020-03-24,FEDERALBNK.NS,7.624553359261816
2020-03-25,FEDERALBNK.NS,7.295969038682714
2020-03-26,FEDERALBNK.NS,6.833168683000416
2020-03-27,FEDERALBNK.NS,6.80762965269031
2020-03-30,FEDERALBNK.NS,6.571098891038371
2020-03-31,FEDERALBNK.NS,6.547750225960601
2020-04-01,FEDERALBNK.NS,6.1338195381518466
2020-04-03,FEDERALBNK.NS,5.747878926998679
2020-04-07,FEDERALBNK.NS,5.46770711845226
2020-04-08,FEDERALBNK.NS,5.42825997086808
2020-04-09,FEDERALBNK.NS,5.2252085618550215
2020-04-13,FEDERALBNK.NS,4.903766712365168
2020-04-15,FEDERALBNK.NS,4.611937714885848
2020-04-16,FEDERALBNK.NS,4.357345659863258
2020-04-17,FEDERALBNK.NS,4.12554365131489
2020-04-20,FEDERALBNK.NS,4.5132515077951725
2020-04-21,FEDERALBNK.NS,4.244424516925353
2020-04-22,FEDERALBNK.NS,4.293295834862206
2020-04-23,FEDERALBNK.NS,4.058264725346872
2020-04-24,FEDERALBNK.NS,3.858380330223207
2020-04-27,FEDERALBNK.NS,3.814871585982657
2020-04-28,FEDERALBNK.NS,3.686841102247878
2020-04-29,FEDERALBNK.NS,3.7052665894564747
2020-04-30,FEDERALBNK.NS,3.5031515171721033
2020-05-04,FEDERALBNK.NS,3.5367070870071533
2020-05-05,FEDERALBNK.NS,4.22071721154786
2020-05-06,FEDERALBNK.NS,4.034261108917275
2020-05-07,FEDERALBNK.NS,3.8304953778374307
2020-05-08,FEDERALBNK.NS,3.639399330887642
2020-05-11,FEDERALBNK.NS,3.455071586924846
2020-05-12,FEDERALBNK.NS,3.2759039836114567
2020-05-13,FEDERALBNK.NS,3.2732702399632583
2020-05-14,FEDERALBNK.NS,3.264432114767924
2020-05-15,FEDERALBNK.NS,3.3586589409816114
2020-05-18,FEDERALBNK.NS,3.330088531720493
2020-05-19,FEDERALBNK.NS,4.031400922319185
2020-05-20,FEDERALBNK.NS,3.911774033465603
2020-05-21,FEDERALBNK.NS,3.726825394515549
2020-05-22,FEDERALBNK.NS,3.5192137413867566
2020-05-26,FEDERALBNK.NS,3.5851344175813913
2020-05-27,FEDERALBNK.NS,3.463254134579785
2020-05-28,FEDERALBNK.NS,3.6651462036471325
2020-05-29,FEDERALBNK.NS,3.640685876654656
2020-06-01,FEDERALBNK.NS,3.6520659597647045
2020-06-02,FEDERALBNK.NS,3.582367883569564
2020-06-03,FEDERALBNK.NS,3.4194396909966702
2020-06-04,FEDERALBNK.NS,3.250846280239538
2020-06-05,FEDERALBNK.NS,3.1943840364793816
2020-06-08,FEDERALBNK.NS,3.165761436945116
2020-06-09,FEDERALBNK.NS,3.027825674548892
2020-06-10,FEDERALBNK.NS,2.8780586639157857
2020-06-11,FEDERALBNK.NS,2.821473048819035
2020-06-12,FEDERALBNK.NS,2.862006857918629
2020-06-15,FEDERALBNK.NS,2.7553463104565936
2020-06-16,FEDERALBNK.NS,2.917488099124343
2020-06-17,FEDERALBNK.NS,2.776299764588957
2020-06-18,FEDERALBNK.NS,2.647635333229916
2020-06-19,FEDERALBNK.NS,2.6486694236382777
2020-06-22,FEDERALBNK.NS,2.909246980049265
2020-06-23,FEDERALBNK.NS,3.2287545080265367
2020-06-24,FEDERALBNK.NS,3.214156155224429
2020-06-25,FEDERALBNK.NS,3.404563334379283
2020-06-26,FEDERALBNK.NS,3.269540512295144
2020-06-29,FEDERALBNK.NS,3.1506471638278333
2020-06-30,FEDERALBNK.NS,3.141807023340895
2020-07-01,FEDERALBNK.NS,2.997668191110409
2020-07-02,FEDERALBNK.NS,3.0444587510975563
2020-07-03,FEDERALBNK.NS,2.893661133018453
2020-07-06,FEDERALBNK.NS,2.7706491963070787
2020-07-07,FEDERALBNK.NS,2.65460781243861
2020-07-08,FEDERALBNK.NS,2.7508048681361634
2020-07-09,FEDERALBNK.NS,2.7320433118460183
2020-07-10,FEDERALBNK.NS,2.626941603613204
2020-07-13,FEDERALBNK.NS,2.5621795217016308
2020-07-14,FEDERALBNK.NS,2.5223541034297092
2020-07-15,FEDERALBNK.NS,2.61384245081285
2020-07-16,FEDERALBNK.NS,2.5957962857141466
2020-07-17,FEDERALBNK.NS,2.715148330452048
2020-07-20,FEDERALBNK.NS,2.589976729245928
2020-07-21,FEDERALBNK.NS,2.59530727072201
2020-07-22,FEDERALBNK.NS,2.5009074845739856
2020-07-23,FEDERALBNK.NS,2.606366088321597
2020-07-24,FEDERALBNK.NS,2.4945646377484207
2020-07-27,FEDERALBNK.NS,2.3943875140262234
2020-07-28,FEDERALBNK.NS,2.430608819688368
2020-07-29,FEDERALBNK.NS,2.3403638386625896
2020-07-30,FEDERALBNK.NS,2.250390925052583
2020-07-31,FEDERALBNK.NS,2.3159316624310384
2020-08-03,FEDERALBNK.NS,2.2333273851717683
2020-08-04,FEDERALBNK.NS,2.277886374713218
2020-08-05,FEDERALBNK.NS,2.196049904755483
2020-08-06,FEDERALBNK.NS,2.118986040691229
2020-08-07,FEDERALBNK.NS,2.0494835064862387
2020-08-10,FEDERALBNK.NS,2.2449169518527072
2020-08-11,FEDERALBNK.NS,2.2046153256443937
2020-08-12,FEDERALBNK.NS,2.133501850142895
2020-08-13,FEDERALBNK.NS,2.0712276165989327
2020-08-14,FEDERALBNK.NS,2.007081577412178
2020-08-17,FEDERALBNK.NS,2.0777326920118027
2020-08-18,FEDERALBNK.NS,2.013899270939008
2020-08-19,FEDERALBNK.NS,1.974221603609815
2020-08-20,FEDERALBNK.NS,2.0217438459547052
2020-08-21,FEDERALBNK.NS,1.9711406402616123
2020-08-24,FEDERALBNK.NS,2.0007026425654453
2020-08-25,FEDERALBNK.NS,1.970497365575559
2020-08-26,FEDERALBNK.NS,1.9250286194948931
2020-08-27,FEDERALBNK.NS,1.8779082829932583
2020-08-28,FEDERALBNK.NS,1.861488904941771
2020-08-31,FEDERALBNK.NS,2.6814328222484676
2020-09-01,FEDERALBNK.NS,3.414783263414295
2020-09-02,FEDERALBNK.NS,3.249938603130409
2020-09-03,FEDERALBNK.NS,3.127935730748139
2020-09-04,FEDERALBNK.NS,2.9707146892704572
2020-09-07,FEDERALBNK.NS,2.96626239197376
2020-09-08,FEDERALBNK.NS,2.86848478985589
2020-09-09,FEDERALBNK.NS,2.76124339768581
2020-09-10,FEDERALBNK.NS,2.6693182440276466
2020-09-11,FEDERALBNK.NS,2.549104301301613
2020-09-14,FEDERALBNK.NS,2.449789619798109
2020-09-15,FEDERALBNK.NS,2.459915247892528
2020-09-16,FEDERALBNK.NS,2.3901234991667426
2020-09-17,FEDERALBNK.NS,2.3258111143330007
2020-09-18,FEDERALBNK.NS,2.2876288606946273
2020-09-21,FEDERALBNK.NS,2.24056346987688
2020-09-22,FEDERALBNK.NS,2.4221409484616836
2020-09-23,FEDERALBNK.NS,2.3857083338146468
2020-09-24,FEDERALBNK.NS,2.3049057375691624
2020-09-25,FEDERALBNK.NS,2.6739779992584567
2020-09-28,FEDERALBNK.NS,2.7645979043106608
2020-09-29,FEDERALBNK.NS,3.0223425187842223
2020-09-30,FEDERALBNK.NS,2.958432832792368
2020-10-01,FEDERALBNK.NS,2.8355017679369725
2020-10-05,FEDERALBNK.NS,2.868921621555532
2020-10-06,FEDERALBNK.NS,2.7324634748216576
2020-10-07,FEDERALBNK.NS,2.6426320767274927
2020-10-08,FEDERALBNK.NS,2.5314397263357136
2020-10-09,FEDERALBNK.NS,2.4454061745557882
2020-10-12,FEDERALBNK.NS,2.3672587332027057
2020-10-13,FEDERALBNK.NS,2.289222694498626
2020-10-14,FEDERALBNK.NS,2.2041350899988936
2020-10-15,FEDERALBNK.NS,2.1335437968473574
2020-10-16,FEDERALBNK.NS,2.1511929785708426
2020-10-19,FEDERALBNK.NS,2.0862624177570988
2020-10-20,FEDERALBNK.NS,2.8052079889867856
2020-10-21,FEDERALBNK.NS,2.6842124509924203
2020-10-22,FEDERALBNK.NS,2.5617859532595277
2020-10-23,FEDERALBNK.NS,2.4654684920582994
2020-10-26,FEDERALBNK.NS,2.3787383319426167
2020-10-27,FEDERALBNK.NS,2.4566956078958193
2020-10-28,FEDERALBNK.NS,2.3565856742632443
2020-10-29,FEDERALBNK.NS,2.4590083488228838
2020-10-30,FEDERALBNK.NS,2.4367973403183605
2020-11-02,FEDERALBNK.NS,2.3593241040450734
2020-11-03,FEDERALBNK.NS,2.3376340124432424
2020-11-04,FEDERALBNK.NS,2.414947664962907
2020-11-05,FEDERALBNK.NS,2.3572566541599493
2020-11-06,FEDERALBNK.NS,2.3614496079353593
2020-11-09,FEDERALBNK.NS,2.2812524894993036
2020-11-10,FEDERALBNK.NS,2.232884545495441
2020-11-11,FEDERALBNK.NS,2.5305034398498036
2020-11-12,FEDERALBNK.NS,2.4897365906529845
2020-11-13,FEDERALBNK.NS,2.4510343193473805
2020-11-14,FEDERALBNK.NS,2.3524269028971
2020-11-17,FEDERALBNK.NS,2.261234651502373
2020-11-18,FEDERALBNK.NS,2.264302986947746
2020-11-19,FEDERALBNK.NS,2.7516782999967764
2020-11-20,FEDERALBNK.NS,2.9885980173769293
2020-11-23,FEDERALBNK.NS,2.8420159864753938
2020-11-24,FEDERALBNK.NS,2.708055932738822
2020-11-25,FEDERALBNK.NS,2.5837877839514953
2020-11-26,FEDERALBNK.NS,2.4844186119025826
2020-11-27,FEDERALBNK.NS,2.3919154171898795
2020-12-01,FEDERALBNK.NS,2.6073400380537333
2020-12-02,FEDERALBNK.NS,2.7290789711932946
2020-12-03,FEDERALBNK.NS,2.615939496834729
2020-12-04,FEDERALBNK.NS,2.5055316042885063
2020-12-07,FEDERALBNK.NS,2.4017073974208647
2020-12-08,FEDERALBNK.NS,2.3066713272267187
2020-12-09,FEDERALBNK.NS,2.2509069058872955
2020-12-10,FEDERALBNK.NS,2.2033115118863873
2020-12-11,FEDERALBNK.NS,2.1779232786430756
2020-12-14,FEDERALBNK.NS,2.1175703866873614
2020-12-15,FEDERALBNK.NS,2.1981287693958307
2020-12-16,FEDERALBNK.NS,2.1631133142658294
2020-12-17,FEDERALBNK.NS,2.0911003569213755
2020-12-18,FEDERALBNK.NS,2.04583466526142
2020-12-21,FEDERALBNK.NS,2.012097263664653
2020-12-22,FEDERALBNK.NS,3.077033059092901
2020-12-23,FEDERALBNK.NS,2.973392807738722
2020-12-24,FEDERALBNK.NS,2.9925706761994917
2020-12-28,FEDERALBNK.NS,2.863513632727666
2020-12-29,FEDERALBNK.NS,2.8493573725123076
2020-12-30,FEDERALBNK.NS,2.712811000191006
2020-12-31,FEDERALBNK.NS,2.5898392175384024
2021-01-01,FEDERALBNK.NS,2.4891857725191167
2021-01-04,FEDERALBNK.NS,2.433229863797984
2021-01-05,FEDERALBNK.NS,2.506354552939739
2021-01-06,FEDERALBNK.NS,2.474804728124753
2021-01-07,FEDERALBNK.NS,2.3734144165362103
2021-01-08,FEDERALBNK.NS,2.4948637426515505
2021-01-11,FEDERALBNK.NS,2.3893793483807766
2021-01-12,FEDERALBNK.NS,2.322735447410218
2021-01-13,FEDERALBNK.NS,2.27747279214966
2021-01-14,FEDERALBNK.NS,2.2527393002568967
2021-01-15,FEDERALBNK.NS,2.1705382576400196
2021-01-18,FEDERALBNK.NS,2.1883029001811796
2021-01-19,FEDERALBNK.NS,2.212802052198245
2021-01-20,FEDERALBNK.NS,2.519586151287391
2021-01-21,FEDERALBNK.NS,2.488975345160574
2021-01-22,FEDERALBNK.NS,2.4162739262165465
2021-01-25,FEDERALBNK.NS,2.5431829317006747
2021-01-27,FEDERALBNK.NS,2.551436562170688
2021-01-28,FEDERALBNK.NS,2.506328039600357
2021-01-29,FEDERALBNK.NS,2.4811486694704605
2021-02-01,FEDERALBNK.NS,2.386519081778195
2021-02-02,FEDERALBNK.NS,2.8659111857914197
2021-02-03,FEDERALBNK.NS,2.9005981655302495
2021-02-04,FEDERALBNK.NS,2.787692346239805
2021-02-05,FEDERALBNK.NS,2.922148979702133
2021-02-08,FEDERALBNK.NS,2.879577885682371
2021-02-09,FEDERALBNK.NS,2.744131433735919
2021-02-10,FEDERALBNK.NS,2.616347727617936
2021-02-11,FEDERALBNK.NS,2.500883349704755
2021-02-12,FEDERALBNK.NS,2.398491631621672
2021-02-15,FEDERALBNK.NS,2.304954721573782
2021-02-16,FEDERALBNK.NS,2.297158382222627
2021-02-17,FEDERALBNK.NS,2.2102752107351087
2021-02-18,FEDERALBNK.NS,2.161146235030748
2021-02-19,FEDERALBNK.NS,2.087581001164418
2021-02-22,FEDERALBNK.NS,2.2682445707637138
2021-02-23,FEDERALBNK.NS,2.4593967343824743
2021-02-24,FEDERALBNK.NS,2.387993082000512
2021-02-25,FEDERALBNK.NS,2.527156002243711
2021-02-26,FEDERALBNK.NS,2.4576073485792302
2021-03-01,FEDERALBNK.NS,2.505636974101536
2021-03-02,FEDERALBNK.NS,2.407142708105717
2021-03-03,FEDERALBNK.NS,2.310075133516154
